attendance_id,student_id,group_id,date,status
A001987,S0137,G008,2026-04-13,present
A001988,S0164,G008,2026-04-13,present
A001989,S0218,G008,2026-04-13,present
A001990,S0270,G008,2026-04-13,late
A001991,S0274,G008,2026-04-13,present
A001992,S0055,G008,2026-04-15,present
A001993,S0062,G008,2026-04-15,present
A001994,S0088,G008,2026-04-15,present
A001995,S0093,G008,2026-04-15,present
A001996,S0137,G008,2026-04-15,absent
A001997,S0164,G008,2026-04-15,present
A001998,S0218,G008,2026-04-15,late
A001999,S0270,G008,2026-04-15,present
A002000,S0274,G008,2026-04-15,present
A002001,S0055,G008,2026-04-17,present
A002002,S0062,G008,2026-04-17,present
A002003,S0088,G008,2026-04-17,present
A002004,S0093,G008,2026-04-17,present
A002005,S0137,G008,2026-04-17,present
A002006,S0164,G008,2026-04-17,present
A002007,S0218,G008,2026-04-17,present
A002008,S0270,G008,2026-04-17,present
A002009,S0274,G008,2026-04-17,present
A002010,S0100,G009,2026-07-02,present
A002011,S0116,G009,2026-07-02,present
A002012,S0100,G009,2026-07-04,excused
A002013,S0116,G009,2026-07-04,present
A002014,S0100,G009,2026-07-06,absent
A002015,S0116,G009,2026-07-06,present
A002016,S0243,G009,2026-07-06,present
A002017,S0100,G009,2026-07-08,present
A002018,S0116,G009,2026-07-08,present
A002019,S0243,G009,2026-07-08,absent
A002020,S0100,G009,2026-07-10,late
A002021,S0116,G009,2026-07-10,present
A002022,S0243,G009,2026-07-10,present
A002023,S0100,G009,2026-07-14,present
A002024,S0116,G009,2026-07-14,present
A002025,S0243,G009,2026-07-14,present
A002026,S0100,G009,2026-07-16,present
A002027,S0116,G009,2026-07-16,present
A002028,S0185,G009,2026-07-16,present
A002029,S0243,G009,2026-07-16,present
A002030,S0100,G009,2026-07-18,present
A002031,S0116,G009,2026-07-18,present
A002032,S0185,G009,2026-07-18,present
A002033,S0243,G009,2026-07-18,present
A002034,S0100,G009,2026-07-20,present
A002035,S0116,G009,2026-07-20,present
A002036,S0185,G009,2026-07-20,present
A002037,S0243,G009,2026-07-20,present
A002038,S0249,G009,2026-07-20,present
A002039,S0100,G009,2026-07-22,present
A002040,S0116,G009,2026-07-22,present
A002041,S0185,G009,2026-07-22,present
A002042,S0243,G009,2026-07-22,present
A002043,S0249,G009,2026-07-22,present
A002044,S0100,G009,2026-07-24,present
A002045,S0116,G009,2026-07-24,present
A002046,S0185,G009,2026-07-24,present
A002047,S0243,G009,2026-07-24,excused
A002048,S0249,G009,2026-07-24,present
A002049,S0042,G009,2026-07-28,present
A002050,S0100,G009,2026-07-28,present
A002051,S0116,G009,2026-07-28,late
A002052,S0185,G009,2026-07-28,present
A002053,S0243,G009,2026-07-28,present
A002054,S0249,G009,2026-07-28,present
A002055,S0042,G009,2026-07-30,present
A002056,S0100,G009,2026-07-30,late
A002057,S0116,G009,2026-07-30,present
A002058,S0185,G009,2026-07-30,absent
A002059,S0243,G009,2026-07-30,excused
A002060,S0249,G009,2026-07-30,present
A002061,S0042,G009,2026-08-01,absent
A002062,S0100,G009,2026-08-01,present
A002063,S0116,G009,2026-08-01,present
A002064,S0185,G009,2026-08-01,present
A002065,S0215,G009,2026-08-01,present
A002066,S0243,G009,2026-08-01,present
A002067,S0249,G009,2026-08-01,present
A002068,S0042,G009,2026-08-03,present
A002069,S0100,G009,2026-08-03,present
A002070,S0110,G009,2026-08-03,present
A002071,S0116,G009,2026-08-03,present
A002072,S0185,G009,2026-08-03,present
A002073,S0215,G009,2026-08-03,present
A002074,S0243,G009,2026-08-03,present
A002075,S0249,G009,2026-08-03,excused
A002076,S0042,G009,2026-08-05,excused
A002077,S0100,G009,2026-08-05,present
A002078,S0110,G009,2026-08-05,present
A002079,S0116,G009,2026-08-05,present
A002080,S0185,G009,2026-08-05,present
A002081,S0215,G009,2026-08-05,present
A002082,S0243,G009,2026-08-05,excused
A002083,S0249,G009,2026-08-05,present
A002084,S0042,G009,2026-08-07,present
A002085,S0100,G009,2026-08-07,present
A002086,S0110,G009,2026-08-07,late
A002087,S0116,G009,2026-08-07,absent
A002088,S0185,G009,2026-08-07,present
A002089,S0215,G009,2026-08-07,present
A002090,S0243,G009,2026-08-07,absent
A002091,S0249,G009,2026-08-07,present
A002092,S0042,G009,2026-08-11,present
A002093,S0100,G009,2026-08-11,present
A002094,S0110,G009,2026-08-11,absent
A002095,S0116,G009,2026-08-11,present
A002096,S0185,G009,2026-08-11,present
A002097,S0215,G009,2026-08-11,present
A002098,S0243,G009,2026-08-11,present
A002099,S0249,G009,2026-08-11,present
A002100,S0042,G009,2026-08-13,present
A002101,S0100,G009,2026-08-13,present
A002102,S0110,G009,2026-08-13,present
A002103,S0116,G009,2026-08-13,present
A002104,S0185,G009,2026-08-13,present
A002105,S0215,G009,2026-08-13,present
A002106,S0243,G009,2026-08-13,present
A002107,S0249,G009,2026-08-13,excused
A002108,S0042,G009,2026-08-15,present
A002109,S0100,G009,2026-08-15,present
A002110,S0110,G009,2026-08-15,present
A002111,S0116,G009,2026-08-15,present
A002112,S0171,G009,2026-08-15,present
A002113,S0185,G009,2026-08-15,absent
A002114,S0215,G009,2026-08-15,present
A002115,S0243,G009,2026-08-15,present
A002116,S0249,G009,2026-08-15,present
A002117,S0042,G009,2026-08-17,present
A002118,S0100,G009,2026-08-17,present
A002119,S0110,G009,2026-08-17,present
A002120,S0116,G009,2026-08-17,present
A002121,S0171,G009,2026-08-17,present
A002122,S0185,G009,2026-08-17,present
A002123,S0215,G009,2026-08-17,absent
A002124,S0243,G009,2026-08-17,present
A002125,S0249,G009,2026-08-17,late
A002126,S0042,G009,2026-08-19,present
A002127,S0100,G009,2026-08-19,present
A002128,S0110,G009,2026-08-19,present
A002129,S0116,G009,2026-08-19,absent
A002130,S0171,G009,2026-08-19,present
A002131,S0185,G009,2026-08-19,present
A002132,S0215,G009,2026-08-19,present
A002133,S0243,G009,2026-08-19,late
A002134,S0249,G009,2026-08-19,present
A002135,S0042,G009,2026-08-21,absent
A002136,S0100,G009,2026-08-21,absent
A002137,S0110,G009,2026-08-21,present
A002138,S0116,G009,2026-08-21,absent
A002139,S0171,G009,2026-08-21,present
A002140,S0185,G009,2026-08-21,present
A002141,S0209,G009,2026-08-21,present
A002142,S0215,G009,2026-08-21,absent
A002143,S0243,G009,2026-08-21,present
A002144,S0249,G009,2026-08-21,present
A002145,S0042,G009,2026-08-25,present
A002146,S0100,G009,2026-08-25,present
A002147,S0110,G009,2026-08-25,present
A002148,S0116,G009,2026-08-25,present
A002149,S0171,G009,2026-08-25,present
A002150,S0185,G009,2026-08-25,present
A002151,S0209,G009,2026-08-25,present
A002152,S0215,G009,2026-08-25,absent
A002153,S0243,G009,2026-08-25,present
A002154,S0249,G009,2026-08-25,present
A002155,S0042,G009,2026-08-27,absent
A002156,S0100,G009,2026-08-27,present
A002157,S0110,G009,2026-08-27,present
A002158,S0116,G009,2026-08-27,present
A002159,S0143,G009,2026-08-27,present
A002160,S0171,G009,2026-08-27,present
A002161,S0185,G009,2026-08-27,late
A002162,S0209,G009,2026-08-27,present
A002163,S0215,G009,2026-08-27,present
A002164,S0243,G009,2026-08-27,present
A002165,S0249,G009,2026-08-27,absent
A002166,S0042,G009,2026-08-29,present
A002167,S0100,G009,2026-08-29,present
A002168,S0110,G009,2026-08-29,present
A002169,S0116,G009,2026-08-29,present
A002170,S0143,G009,2026-08-29,present
A002171,S0171,G009,2026-08-29,late
A002172,S0185,G009,2026-08-29,present
A002173,S0209,G009,2026-08-29,present
A002174,S0215,G009,2026-08-29,late
A002175,S0243,G009,2026-08-29,excused
A002176,S0249,G009,2026-08-29,late
A002177,S0042,G009,2026-08-31,present
A002178,S0100,G009,2026-08-31,excused
A002179,S0110,G009,2026-08-31,present
A002180,S0116,G009,2026-08-31,absent
A002181,S0143,G009,2026-08-31,present
A002182,S0171,G009,2026-08-31,present
A002183,S0185,G009,2026-08-31,present
A002184,S0209,G009,2026-08-31,present
A002185,S0215,G009,2026-08-31,present
A002186,S0243,G009,2026-08-31,late
A002187,S0249,G009,2026-08-31,present
A002188,S0193,G010,2025-12-02,absent
A002189,S0193,G010,2025-12-03,present
A002190,S0193,G010,2025-12-04,present
A002191,S0193,G010,2025-12-05,present
A002192,S0193,G010,2025-12-06,present
A002193,S0193,G010,2025-12-08,present
A002194,S0193,G010,2025-12-09,present
A002195,S0193,G010,2025-12-10,late
A002196,S0193,G010,2025-12-11,present
A002197,S0193,G010,2025-12-12,present
A002198,S0193,G010,2025-12-13,present
A002199,S0193,G010,2025-12-15,present
A002200,S0193,G010,2025-12-16,late
A002201,S0193,G010,2025-12-17,present
A002202,S0293,G010,2025-12-17,absent
A002203,S0193,G010,2025-12-18,present
A002204,S0293,G010,2025-12-18,present
A002205,S0193,G010,2025-12-19,present
A002206,S0212,G010,2025-12-19,present
A002207,S0293,G010,2025-12-19,present
A002208,S0193,G010,2025-12-20,present
A002209,S0212,G010,2025-12-20,present
A002210,S0293,G010,2025-12-20,late
A002211,S0193,G010,2025-12-22,late
A002212,S0212,G010,2025-12-22,present
A002213,S0293,G010,2025-12-22,present
A002214,S0193,G010,2025-12-23,excused
A002215,S0212,G010,2025-12-23,present
A002216,S0293,G010,2025-12-23,present
A002217,S0193,G010,2025-12-24,present
A002218,S0212,G010,2025-12-24,absent
A002219,S0293,G010,2025-12-24,present
A002220,S0193,G010,2025-12-25,absent
A002221,S0212,G010,2025-12-25,present
A002222,S0293,G010,2025-12-25,present
A002223,S0193,G010,2025-12-26,absent
A002224,S0212,G010,2025-12-26,present
A002225,S0283,G010,2025-12-26,late
A002226,S0293,G010,2025-12-26,present
A002227,S0193,G010,2025-12-27,present
A002228,S0212,G010,2025-12-27,present
A002229,S0283,G010,2025-12-27,present
A002230,S0293,G010,2025-12-27,present
A002231,S0193,G010,2025-12-29,present
A002232,S0212,G010,2025-12-29,present
A002233,S0283,G010,2025-12-29,present
A002234,S0293,G010,2025-12-29,present
A002235,S0193,G010,2025-12-30,present
A002236,S0212,G010,2025-12-30,present
A002237,S0283,G010,2025-12-30,late
A002238,S0293,G010,2025-12-30,present
A002239,S0193,G010,2025-12-31,present
A002240,S0212,G010,2025-12-31,present
A002241,S0283,G010,2025-12-31,present
A002242,S0293,G010,2025-12-31,present
A002243,S0193,G010,2026-01-01,present
A002244,S0212,G010,2026-01-01,late
A002245,S0283,G010,2026-01-01,late
A002246,S0293,G010,2026-01-01,late
A002247,S0193,G010,2026-01-02,present
A002248,S0212,G010,2026-01-02,present
A002249,S0283,G010,2026-01-02,present
A002250,S0293,G010,2026-01-02,present
A002251,S0193,G010,2026-01-03,present
A002252,S0212,G010,2026-01-03,present
A002253,S0283,G010,2026-01-03,present
A002254,S0293,G010,2026-01-03,present
A002255,S0193,G010,2026-01-05,present
A002256,S0212,G010,2026-01-05,present
A002257,S0283,G010,2026-01-05,absent
A002258,S0293,G010,2026-01-05,present
A002259,S0193,G010,2026-01-06,present
A002260,S0212,G010,2026-01-06,late
A002261,S0283,G010,2026-01-06,present
A002262,S0293,G010,2026-01-06,late
A002263,S0193,G010,2026-01-07,absent
A002264,S0212,G010,2026-01-07,excused
A002265,S0283,G010,2026-01-07,present
A002266,S0293,G010,2026-01-07,present
A002267,S0193,G010,2026-01-08,present
A002268,S0212,G010,2026-01-08,absent
A002269,S0283,G010,2026-01-08,present
A002270,S0293,G010,2026-01-08,present
A002271,S0193,G010,2026-01-09,excused
A002272,S0212,G010,2026-01-09,present
A002273,S0283,G010,2026-01-09,present
A002274,S0293,G010,2026-01-09,present
A002275,S0027,G010,2026-01-10,present
A002276,S0193,G010,2026-01-10,present
A002277,S0212,G010,2026-01-10,present
A002278,S0283,G010,2026-01-10,present
A002279,S0293,G010,2026-01-10,present
A002280,S0027,G010,2026-01-12,present
A002281,S0193,G010,2026-01-12,present
A002282,S0212,G010,2026-01-12,present
A002283,S0283,G010,2026-01-12,excused
A002284,S0293,G010,2026-01-12,absent
A002285,S0027,G010,2026-01-13,present
A002286,S0193,G010,2026-01-13,late
A002287,S0212,G010,2026-01-13,present
A002288,S0283,G010,2026-01-13,present
A002289,S0293,G010,2026-01-13,late
A002290,S0027,G010,2026-01-14,present
A002291,S0193,G010,2026-01-14,present
A002292,S0212,G010,2026-01-14,absent
A002293,S0283,G010,2026-01-14,present
A002294,S0293,G010,2026-01-14,present
A002295,S0027,G010,2026-01-15,present
A002296,S0193,G010,2026-01-15,present
A002297,S0212,G010,2026-01-15,present
A002298,S0283,G010,2026-01-15,present
A002299,S0293,G010,2026-01-15,present
A002300,S0027,G010,2026-01-16,present
A002301,S0193,G010,2026-01-16,present
A002302,S0212,G010,2026-01-16,present
A002303,S0283,G010,2026-01-16,present
A002304,S0293,G010,2026-01-16,present
A002305,S0027,G010,2026-01-17,present
A002306,S0193,G010,2026-01-17,excused
A002307,S0212,G010,2026-01-17,present
A002308,S0283,G010,2026-01-17,present
A002309,S0293,G010,2026-01-17,excused
A002310,S0027,G010,2026-01-19,present
A002311,S0193,G010,2026-01-19,present
A002312,S0212,G010,2026-01-19,present
A002313,S0283,G010,2026-01-19,present
A002314,S0293,G010,2026-01-19,present
A002315,S0027,G010,2026-01-20,present
A002316,S0193,G010,2026-01-20,present
A002317,S0212,G010,2026-01-20,present
A002318,S0283,G010,2026-01-20,present
A002319,S0293,G010,2026-01-20,present
A002320,S0027,G010,2026-01-21,absent
A002321,S0193,G010,2026-01-21,late
A002322,S0212,G010,2026-01-21,present
A002323,S0283,G010,2026-01-21,present
A002324,S0293,G010,2026-01-21,present
A002325,S0027,G010,2026-01-22,absent
A002326,S0193,G010,2026-01-22,late
A002327,S0212,G010,2026-01-22,present
A002328,S0283,G010,2026-01-22,present
A002329,S0293,G010,2026-01-22,present
A002330,S0027,G010,2026-01-23,absent
A002331,S0193,G010,2026-01-23,present
A002332,S0212,G010,2026-01-23,present
A002333,S0283,G010,2026-01-23,present
A002334,S0293,G010,2026-01-23,present
A002335,S0027,G010,2026-01-24,absent
A002336,S0193,G010,2026-01-24,present
A002337,S0212,G010,2026-01-24,present
A002338,S0283,G010,2026-01-24,present
A002339,S0293,G010,2026-01-24,present
A002340,S0027,G010,2026-01-26,present
A002341,S0193,G010,2026-01-26,present
A002342,S0212,G010,2026-01-26,present
A002343,S0283,G010,2026-01-26,present
A002344,S0293,G010,2026-01-26,present
A002345,S0027,G010,2026-01-27,excused
A002346,S0193,G010,2026-01-27,present
A002347,S0212,G010,2026-01-27,present
A002348,S0283,G010,2026-01-27,absent
A002349,S0293,G010,2026-01-27,present
A002350,S0027,G010,2026-01-28,present
A002351,S0193,G010,2026-01-28,absent
A002352,S0212,G010,2026-01-28,present
A002353,S0283,G010,2026-01-28,present
A002354,S0293,G010,2026-01-28,present
A002355,S0027,G010,2026-01-29,present
A002356,S0193,G010,2026-01-29,present
A002357,S0212,G010,2026-01-29,present
A002358,S0283,G010,2026-01-29,present
A002359,S0293,G010,2026-01-29,present
A002360,S0300,G010,2026-01-29,present
A002361,S0027,G010,2026-01-30,absent
A002362,S0193,G010,2026-01-30,late
A002363,S0212,G010,2026-01-30,present
A002364,S0283,G010,2026-01-30,present
A002365,S0293,G010,2026-01-30,present
A002366,S0300,G010,2026-01-30,present
A002367,S0027,G010,2026-01-31,present
A002368,S0193,G010,2026-01-31,present
A002369,S0212,G010,2026-01-31,present
A002370,S0283,G010,2026-01-31,present
A002371,S0293,G010,2026-01-31,present
A002372,S0300,G010,2026-01-31,present
A002373,S0027,G010,2026-02-02,present
A002374,S0145,G010,2026-02-02,present
A002375,S0193,G010,2026-02-02,excused
A002376,S0212,G010,2026-02-02,late
A002377,S0283,G010,2026-02-02,absent
A002378,S0293,G010,2026-02-02,absent
A002379,S0300,G010,2026-02-02,present
A002380,S0027,G010,2026-02-03,present
A002381,S0145,G010,2026-02-03,present
A002382,S0193,G010,2026-02-03,excused
A002383,S0212,G010,2026-02-03,present
A002384,S0283,G010,2026-02-03,present
A002385,S0293,G010,2026-02-03,absent
A002386,S0300,G010,2026-02-03,present
A002387,S0027,G010,2026-02-04,present
A002388,S0145,G010,2026-02-04,present
A002389,S0193,G010,2026-02-04,present
A002390,S0212,G010,2026-02-04,present
A002391,S0283,G010,2026-02-04,late
A002392,S0293,G010,2026-02-04,present
A002393,S0300,G010,2026-02-04,absent
A002394,S0027,G010,2026-02-05,present
A002395,S0074,G010,2026-02-05,present
A002396,S0145,G010,2026-02-05,present
A002397,S0193,G010,2026-02-05,present
A002398,S0212,G010,2026-02-05,absent
A002399,S0283,G010,2026-02-05,present
A002400,S0293,G010,2026-02-05,present
A002401,S0300,G010,2026-02-05,present
A002402,S0027,G010,2026-02-06,excused
A002403,S0074,G010,2026-02-06,present
A002404,S0145,G010,2026-02-06,present
A002405,S0193,G010,2026-02-06,present
A002406,S0212,G010,2026-02-06,present
A002407,S0283,G010,2026-02-06,present
A002408,S0293,G010,2026-02-06,present
A002409,S0300,G010,2026-02-06,present
A002410,S0027,G010,2026-02-07,present
A002411,S0074,G010,2026-02-07,present
A002412,S0145,G010,2026-02-07,present
A002413,S0193,G010,2026-02-07,present
A002414,S0212,G010,2026-02-07,present
A002415,S0283,G010,2026-02-07,present
A002416,S0293,G010,2026-02-07,present
A002417,S0300,G010,2026-02-07,present
A002418,S0027,G010,2026-02-09,present
A002419,S0074,G010,2026-02-09,present
A002420,S0145,G010,2026-02-09,present
A002421,S0193,G010,2026-02-09,present
A002422,S0212,G010,2026-02-09,late
A002423,S0283,G010,2026-02-09,present
A002424,S0293,G010,2026-02-09,present
A002425,S0300,G010,2026-02-09,late
A002426,S0027,G010,2026-02-10,present
A002427,S0074,G010,2026-02-10,present
A002428,S0145,G010,2026-02-10,present
A002429,S0193,G010,2026-02-10,present
A002430,S0212,G010,2026-02-10,present
A002431,S0283,G010,2026-02-10,present
A002432,S0293,G010,2026-02-10,late
A002433,S0300,G010,2026-02-10,late
A002434,S0027,G010,2026-02-11,present
A002435,S0074,G010,2026-02-11,late
A002436,S0145,G010,2026-02-11,present
A002437,S0193,G010,2026-02-11,late
A002438,S0212,G010,2026-02-11,present
A002439,S0283,G010,2026-02-11,present
A002440,S0293,G010,2026-02-11,present
A002441,S0300,G010,2026-02-11,present
A002442,S0027,G010,2026-02-12,absent
A002443,S0074,G010,2026-02-12,present
A002444,S0145,G010,2026-02-12,present
A002445,S0193,G010,2026-02-12,late
A002446,S0212,G010,2026-02-12,present
A002447,S0283,G010,2026-02-12,present
A002448,S0293,G010,2026-02-12,excused
A002449,S0300,G010,2026-02-12,present
A002450,S0027,G010,2026-02-13,present
A002451,S0074,G010,2026-02-13,present
A002452,S0145,G010,2026-02-13,present
A002453,S0193,G010,2026-02-13,present
A002454,S0212,G010,2026-02-13,present
A002455,S0283,G010,2026-02-13,present
A002456,S0293,G010,2026-02-13,present
A002457,S0300,G010,2026-02-13,present
A002458,S0027,G010,2026-02-14,present
A002459,S0074,G010,2026-02-14,present
A002460,S0145,G010,2026-02-14,present
A002461,S0193,G010,2026-02-14,present
A002462,S0212,G010,2026-02-14,present
A002463,S0283,G010,2026-02-14,absent
A002464,S0293,G010,2026-02-14,present
A002465,S0300,G010,2026-02-14,present
A002466,S0027,G010,2026-02-16,present
A002467,S0074,G010,2026-02-16,present
A002468,S0145,G010,2026-02-16,present
A002469,S0193,G010,2026-02-16,present
A002470,S0212,G010,2026-02-16,present
A002471,S0283,G010,2026-02-16,absent
A002472,S0293,G010,2026-02-16,present
A002473,S0300,G010,2026-02-16,late
A002474,S0027,G010,2026-02-17,late
A002475,S0074,G010,2026-02-17,present
A002476,S0145,G010,2026-02-17,present
A002477,S0193,G010,2026-02-17,present
A002478,S0212,G010,2026-02-17,present
A002479,S0283,G010,2026-02-17,present
A002480,S0293,G010,2026-02-17,present
A002481,S0300,G010,2026-02-17,present
A002482,S0027,G010,2026-02-18,present
A002483,S0074,G010,2026-02-18,late
A002484,S0145,G010,2026-02-18,present
A002485,S0193,G010,2026-02-18,present
A002486,S0212,G010,2026-02-18,present
A002487,S0283,G010,2026-02-18,late
A002488,S0293,G010,2026-02-18,absent
A002489,S0300,G010,2026-02-18,present
A002490,S0027,G010,2026-02-19,present
